Teste 1
25 5621 o
26 5604 o
27 5537 d
28 5503 v
29 5473 o
30 5383 k
31 5382 n
32 5367 x
33 5358 d
34 5357 x
35 5355 g
36 5345 m
37 5335 k
38 5306 h
39 5278 i
40 5254 z
41 5237 u
42 5229 o
43 5209 d
44 5208 v
45 5183 h
46 5156 x
47 5144 c
48 5113 h
49 5085 f
50 5080 n
51 5000 a
52 4972 e
52 4972 i
54 4907 f
55 4905 c
56 4901 m
57 4896 z
58 4856 e
59 4803 k
60 4780 x
61 4770 v
62 4734 h
63 4658 s
64 4592 d
65 4542 t
66 4539 b
67 4534 p
68 4511 q
69 4430 o
70 4380 l
71 4366 a
72 4342 s
73 4330 e
74 4306 g
75 4304 p
76 4274 h
77 4267 u
78 4209 g
79 4172 g
80 4087 t
81 4059 p
82 4021 t
83 3973 h
84 3941 n
85 3851 m
86 3813 j
87 3742 o
88 3562 d
89 3542 l
90 3486 k
91 3415 v
92 3241 m
93 3141 o
94 3076 u
95 2748 f
96 2089 t

Teste 545
1 6473 s
2 6428 r
3 6309 l
4 6226 a
5 6102 k
6 6043 f
7 6023 g
8 5953 i
9 5902 q
10 5821 g
11 5764 d
12 5719 r
13 5633 f
14 5622 g
15 5577 o
16 5558 a
17 5546 k
18 5545 y
19 5516 a
20 5416 l
21 5406 d
22 5370 e
23 5276 b
24 5228 m
25 5195 h
26 5177 w
27 5163 w
28 5135 i
29 5134 r
30 5102 x
31 5060 f
32 5058 d
33 5024 g
34 5010 y
35 4991 b
36 4964 j
37 4953 k
38 4936 g
39 4912 h
40 4841 l
41 4832 r
42 4779 z
43 4703 v
44 4695 h
45 4640 b
46 4592 e
47 4496 b
48 4483 m
49 4475 g
50 4378 t
51 4318 l
52 4304 f
53 4253 m
54 4163 l
55 4088 g
56 4081 d
57 4068 c
58 4040 s
59 4031 v
60 3838 b
61 3815 r
62 3787 o
63 3590 k
64 3466 b
65 3154 w
66 2806 n
67 2778 p

Teste 546
1 7298 x
2 6467 f
3 6429 c
4 6245 w
5 6206 k
6 6202 z
7 6197 n
7 6197 o
9 6172 z
10 6056 g
10 6056 z
12 5965 a
13 5957 v
14 5822 n
15 5817 f
16 5789 w
17 5749 m
18 5738 v
19 5631 f
20 5500 b
21 5489 g
22 5401 l
23 5386 g
24 5352 z
25 5347 t
26 5341 c
26 5341 y
28 5312 c
29 5262 q
30 5217 m
31 5151 r
32 5122 j
33 5069 z
34 5048 e
35 5027 s
36 5025 q
37 4931 j
38 4924 a
39 4729 w
40 4723 t
41 4692 d
42 4691 f
43 4627 e
44 4622 p
45 4582 y
46 4578 d
47 4494 a
48 4491 e
49 4463 h
50 4328 t
51 4314 p
52 4305 g
53 4271 o
54 4266 h
55 4160 a
56 4058 c
57 4002 c
58 3960 m
59 3957 e
60 3890 o
61 3809 d
62 3798 n
63 3742 z
64 3699 h
65 3415 t
66 3397 x
67 3323 t
68 3200 v
69 2576 q

Teste 547
1 7631 r
2 7315 b
3 7141 b
4 7060 c
5 6767 u
6 6667 x
7 6572 s
8 6546 f
9 6494 l
10 6420 q
11 6414 e
12 6341 y
13 6049 q
14 5997 t
15 5948 n
16 5944 z
17 5909 q
18 5838 y
19 5684 w
20 5682 r
21 5680 e
22 5650 x
23 5600 x
24 5581 y
25 5576 k
26 5570 s
27 5557 m
28 5417 m
29 5292 v
30 5164 c
31 5110 g
32 5097 s
33 5086 k
34 5084 v
35 5083 b
36 5072 w
37 5007 d
38 5004 w
39 4988 x
40 4979 i
41 4957 z
42 4869 i
43 4854 u
44 4853 m
45 4852 q
46 4846 g
47 4845 y
48 4778 f
49 4769 f
50 4722 r
51 4720 h
52 4718 r
53 4701 x
54 4666 f
55 4649 o
56 4648 e
57 4611 d
58 4584 l
59 4504 v
60 4463 w
61 4437 i
62 4388 b
63 4386 s
64 4364 u
65 4359 m
66 4317 x
67 4263 e
68 4254 v
69 4146 v
70 4078 c
71 3887 c
72 3850 u
73 3839 p
74 3755 q
75 3710 h
76 3651 e
77 3565 m
78 3340 n
79 3192 u
80 3109 f

Teste 548
1 7008 o
2 6872 l
3 6776 t
4 6355 g
5 6296 x
6 6248 t
7 6032 u
8 5975 t
9 5969 t
10 5892 p
11 5840 q
12 5696 j
13 5659 s
14 5569 t
15 5507 q
16 5458 r
17 5388 r
18 5384 h
19 5378 l
20 5376 i
21 5370 x
22 5222 d
23 5212 s
24 5178 v
25 5058 s
26 5037 f
27 5002 l
28 4940 h
29 4870 s
30 4828 o
31 4658 x
32 4604 r
33 4567 o
34 4511 o
35 4453 t
36 4443 g
37 4437 l
38 4394 s
39 4390 c
40 4325 d
41 4323 u
42 4305 n
43 4286 r
44 4281 p
45 4228 l
46 4130 x
47 4099 a
48 4094 j
49 4093 d
50 4070 n
51 4024 j
52 3885 c
53 3870 e
54 3760 a
55 3713 u
56 3678 n
57 3575 f
58 3364 o
59 3297 c

Teste 549
1 5571 l
2 5466 z
3 5351 a
4 5151 g
5 4994 g
6 3120 r

Teste 550
1 6684 k
2 6580 e
3 6517 g
4 6443 z
5 6377 q
6 6303 g
7 6011 p
8 5954 k
9 5952 h
10 5885 y
11 5823 a
11 5823 b
13 5803 a
14 5723 o
15 5720 g
16 5637 a
17 5571 q
18 5463 j
19 5431 a
20 5390 f
21 5288 g
22 5275 s
23 5207 u
24 5197 a
25 5187 r
26 5174 g
27 5169 c
28 5157 p
29 5156 h
30 5103 e
31 5091 c
32 5051 f
33 5045 v
34 5013 g
35 5001 z
36 4993 p
37 4979 r
38 4969 f
39 4926 v
40 4914 s
41 4873 b
42 4823 z
43 4791 l
44 4732 q
45 4702 x
46 4693 m
47 4617 f
48 4586 x
49 4496 u
50 4479 b
51 4395 d
52 4356 v
53 4322 x
54 4057 i
55 4047 j
56 4002 t
57 3955 y
58 3852 t
59 3705 k
60 3699 w
61 3673 v
62 3477 l
63 3433 s
64 2592 c

Teste 551
1 7431 s
2 6544 k
3 6488 n
4 6399 w
5 6374 s
6 6359 j
7 6248 j
8 6162 k
9 6094 q
10 6067 e
11 6065 i
12 5981 u
13 5970 s
14 5954 a
15 5891 b
16 5770 o
17 5744 n
18 5706 b
19 5627 d
20 5520 p
21 5511 m
22 5474 n
23 5452 b
24 5442 q
25 5416 e
26 5405 u
27 5380 t
28 5371 p
29 5366 j
30 5348 t
31 5304 a
32 5232 j
33 5185 s
34 5144 q
35 5114 c
36 5057 f
37 5055 n
38 5051 r
39 5038 h
40 5010 k
41 4828 f
42 4695 p
43 4603 t
44 4540 d
45 4522 z
46 4482 m
47 4437 h
48 4369 z
49 4329 l
50 4138 f
51 4127 a
52 4103 a
53 4030 w
54 3973 i
55 3894 x
56 3833 i
57 3703 c
58 3683 a
59 3563 g
60 3555 k
61 3515 e
62 3496 y
63 3454 i
64 2809 b

Teste 552
1 7660 r
2 7304 v
3 7228 m
4 7209 u
5 6945 s
6 6656 e
7 6405 p
8 6394 x
9 6325 o
10 6267 w
11 6212 m
12 6103 r
13 6094 l
14 5986 x
15 5849 t
16 5804 t
17 5786 g
18 5756 u
19 5748 l
20 5668 o
21 5553 g
22 5531 x
23 5468 o
24 5452 p
25 5426 d
26 5305 t
27 5298 r
28 5292 j
29 5267 s
30 5252 l
31 5219 w
32 5185 j
33 5094 d
34 4982 k
35 4947 e
36 4713 h
37 4674 o
38 4655 e
39 4653 y
40 4626 w
41 4597 c
42 4550 r
43 4538 k
44 4510 g
45 4496 b
46 4457 o
47 4405 o
48 4327 x
49 4136 o
50 4119 b
51 3983 i
52 3957 x
53 3841 k
54 3381 n
55 3325 a

Teste 553
1 7101 i
2 6841 k
3 6611 i
4 6602 z
5 6436 n
6 6273 l
7 6068 u
8 5999 d
9 5694 b
10 5677 d
11 5498 o
12 5437 j
13 5277 r
14 5221 i
15 5122 l
16 5088 p
17 5011 x
18 4910 s
19 4891 l
20 4798 h
21 4616 v
22 4443 x
23 4428 u
24 4391 q
25 4368 j
26 4350 d
27 4218 l
28 4147 h
29 4080 k
30 3456 p
31 2087 a

Teste 554
1 6009 g
2 5278 u
3 5120 f
4 4657 x
5 4597 a
6 4482 p
7 3855 g
8 3345 l

Teste 555
1 6361 f
2 5598 a
3 5377 g
4 5097 o
5 4993 m
6 4869 o
7 4814 b
8 4349 v
9 4099 m

Teste 556
1 7191 o
2 6968 m
3 6608 i
4 6331 r
5 6114 b
6 6089 p
7 6041 q
8 6029 v
9 5900 v
10 5848 i
11 5847 a
12 5841 j
13 5833 y
14 5775 m
15 5750 c
16 5724 z
17 5684 r
18 5649 p
19 5642 t
20 5641 e
21 5592 k
22 5589 k
23 5581 o
24 5347 i
25 5305 o
26 5303 r
27 5290 o
28 5281 p
29 5263 a
30 5244 b
31 5243 b
32 5231 g
33 5218 u
34 5177 p
35 5141 s
36 5084 e
37 5065 o
38 5043 y
39 5008 j
40 4966 u
41 4862 w
42 4820 w
43 4756 j
44 4711 o
44 4711 z
46 4707 q
47 4603 o
48 4599 k
49 4593 w
50 4565 j
51 4560 a
52 4492 s
53 4491 v
54 4459 f
55 4444 g
56 4421 f
57 4262 n
58 4229 o
59 4213 b
60 4181 a
61 4171 q
62 4156 m
63 4126 y
64 4094 u
65 4017 u
66 3913 u
67 3908 i
68 3888 k
69 3804 n
70 3788 s
71 3785 b
72 3765 x
73 3711 u
74 3668 z
75 3639 y
76 3536 t
77 3428 v
78 3425 e
79 3292 o
80 3117 b
81 2704 s

Teste 557
1 7199 p
2 7027 l
3 6909 l
4 6719 s
5 6662 c
6 6494 y
7 6372 c
8 6363 c
9 6358 r
10 6205 l
11 6189 i
12 6162 w
13 6134 w
14 6094 u
15 6038 h
16 5961 h
17 5908 y
18 5857 f
19 5844 t
20 5835 m
21 5796 a
22 5777 e
23 5768 z
24 5727 m
25 5716 d
26 5680 d
27 5651 f
27 5651 t
29 5587 t
30 5537 d
31 5526 k
32 5493 x
33 5422 m
34 5415 a
35 5396 a
35 5396 q
37 5392 d
38 5388 f
39 5319 a
40 5288 e
41 5229 n
42 5194 i
43 5161 y
44 5078 p
45 5068 h
46 5055 y
47 5053 k
48 5041 s
49 5030 n
50 4986 v
51 4955 m
52 4910 z
53 4867 o
54 4866 l
55 4847 f
56 4808 c
57 4788 s
58 4785 i
59 4710 q
60 4704 z
61 4675 y
62 4673 q
63 4626 l
64 4611 k
65 4540 l
66 4507 i
67 4502 z
68 4498 u
69 4448 n
70 4446 h
71 4390 x
72 4353 v
73 4344 o
74 4339 k
75 4280 i
76 4262 s
77 4257 d
78 4255 k
79 4221 m
80 4130 i
81 4117 x
82 4065 f
83 3984 h
84 3899 m
85 3879 o
86 3770 o
87 3468 l
88 3191 k
89 3181 u
90 3007 u
91 2774 w

Teste 558
1 7596 y
2 6636 p
3 5566 x
4 5511 d
5 5445 k
6 5287 n
7 5251 v
8 5184 e
9 5115 j
10 4915 a
11 4773 k
12 4737 s
13 4683 b
14 4567 e
15 4565 y
16 4543 b
17 4409 r
18 4377 x
19 4288 k
20 4268 l
21 4111 g
22 4093 f
23 4087 x
24 3939 f
25 3814 f
26 3542 d
27 3528 u
28 3069 n

Teste 559
1 7121 z
2 6587 y
3 6550 z
4 6385 i
5 6368 i
6 6361 r
7 6332 l
8 6287 e
9 6276 m
10 6256 s
11 6203 p
12 6165 p
13 6157 b
14 6148 v
15 6063 d
16 5889 p
17 5877 g
18 5815 f
19 5664 h
20 5577 j
21 5564 e
22 5514 p
23 5513 p
24 5506 x
25 5374 o
26 5322 e
27 5226 x
28 5194 v
29 5143 g
30 5095 y
31 5072 e
32 5052 o
33 5016 z
34 4870 e
35 4743 z
36 4644 l
37 4586 c
38 4319 d
39 4252 v
40 4222 n
41 4103 s
42 4079 c
43 3930 e
44 3896 l
45 3613 i
46 3474 d
47 3329 b
48 3244 j
49 2957 t
50 2699 t

Teste 560
1 7488 f
2 7258 k
3 6803 c
4 6766 c
5 6579 b
6 6497 e
7 6459 w
8 6382 e
9 6337 j
9 6337 p
11 6306 b
12 6269 z
13 6197 f
14 6185 z
15 6171 c
16 6143 z
17 6116 x
18 6062 v
19 5961 b
19 5961 h
21 5847 l
22 5839 p
23 5837 g
24 5832 y
25 5817 v
26 5812 i
27 5748 r
28 5707 y
29 5689 l
30 5673 c
31 5578 e
32 5569 e
33 5529 q
34 5485 h
35 5456 k
36 5454 a
37 5443 p
38 5385 a
39 5374 n
40 5373 p
41 5257 y
42 5240 b
43 5231 p
44 5182 x
45 5154 y
46 5136 u
47 5114 t
48 5107 s
49 5070 c
50 5036 r
51 4958 c
52 4953 t
53 4934 t
54 4916 i
55 4912 z
56 4856 v
57 4842 i
58 4794 i
59 4775 g
60 4722 s
61 4715 j
62 4702 i
63 4688 c
64 4679 i
65 4657 f
66 4642 x
67 4595 q
68 4565 x
69 4551 x
70 4539 w
71 4483 t
72 4441 t
73 4401 t
74 4360 u
75 4330 g
76 4319 g
77 4300 o
78 4288 p
79 4227 o
80 4133 a
81 4095 z
82 3903 z
83 3887 e
84 3815 a
85 3757 j
86 3687 e
87 3652 e
88 3591 h
89 3347 f
90 3253 h
91 3224 m
92 3221 y
93 2885 v
94 2767 u

Teste 561
1 7386 a
2 7122 o
3 6828 p
4 6621 u
5 6531 q
6 6451 d
7 6066 o
8 5618 y
9 5608 s
10 5598 b
11 5546 n
12 5523 z
13 5505 b
14 5503 u
15 5463 m
16 5417 x
17 5279 u
18 5199 x
19 5150 g
20 5107 y
21 5070 p
22 5045 e
23 4969 b
24 4961 v
25 4901 u
26 4881 m
27 4780 n
28 4761 s
29 4659 r
30 4599 s
31 4530 g
32 4485 i
33 4384 k
34 4165 o
35 4000 o
36 3585 s
37 3582 f
38 3439 c

Teste 562
1 7181 n
2 6977 c
3 6919 t
4 6671 w
5 6520 n
6 6245 c
7 6241 v
7 6241 v
9 6164 k
10 6108 s
11 6055 j
12 5961 l
13 5956 i
14 5942 t
15 5904 w
16 5898 h
17 5892 i
18 5840 o
19 5713 a
20 5711 i
21 5699 j
22 5652 p
23 5595 e
24 5594 t
25 5582 l
26 5531 d
27 5490 q
28 5486 y
29 5483 z
30 5476 d
31 5455 r
32 5374 r
33 5370 h
34 5354 v
35 5347 g
36 5258 j
37 5242 i
38 5224 b
39 5197 p
40 5168 d
41 5126 v
42 5119 e
43 5103 i
44 5081 h
45 5066 b
46 4982 s
47 4953 o
48 4936 b
49 4933 c
50 4807 l
51 4792 j
52 4754 l
53 4705 q
54 4699 o
55 4659 b
56 4642 b
57 4641 z
58 4621 d
59 4611 z
60 4591 k
61 4570 b
62 4557 q
63 4538 a
64 4537 a
65 4505 u
66 4449 e
67 4436 y
68 4429 l
69 4376 h
70 4331 t
71 4325 l
72 4296 m
73 4242 f
74 4167 c
75 4151 w
76 4127 j
77 4114 w
78 4055 w
79 4045 v
80 3900 k
81 3863 e
81 3863 w
83 3860 z
84 3829 v
85 3766 g
86 3745 z
87 3736 u
88 3634 y
89 3566 y
90 3482 k
91 3380 d
92 3360 s
93 2724 r
94 1193 p

Teste 563
1 6929 r
2 4219 c

Teste 564
1 6714 l
2 6625 d
3 6342 n
4 6158 z
5 6136 v
6 6085 u
7 6064 q
8 6059 r
9 5919 d
10 5913 l
11 5861 h
12 5830 a
13 5772 y
14 5755 r
15 5740 a
16 5712 z
17 5638 b
18 5636 b
19 5618 p
20 5602 u
21 5532 q
22 5425 r
23 5383 y
24 5369 w
25 5340 p
26 5333 y
27 5305 y
28 5282 l
29 5276 b
30 5253 t
31 5252 s
32 5242 v
33 5213 j
34 5206 r
35 5187 d
36 5176 c
37 5146 e
38 5087 r
39 4980 s
40 4933 z
41 4901 n
42 4888 t
43 4849 n
44 4770 t
45 4748 n
46 4582 f
47 4531 f
48 4488 f
49 4477 s
50 4416 v
51 4346 y
52 4335 h
53 4320 y
54 4300 v
55 4298 w
56 4110 l
57 4088 v
58 3965 k
59 3900 a
60 3897 i
61 3676 a
62 3670 g
63 3617 h
64 3546 i
65 3355 n
66 3231 p
67 2519 j

Teste 565
1 7462 p
2 6589 p
3 6565 i
4 6557 j
5 6396 r
6 6390 o
7 6359 y
8 6308 o
9 6219 i
10 6179 a
11 6162 t
12 6130 g
13 6096 g
14 6027 q
15 5990 s
16 5973 h
17 5933 k
18 5923 a
19 5909 y
20 5835 z
21 5810 o
22 5777 p
23 5765 f
24 5764 c
25 5710 e
26 5706 z
27 5686 b
28 5683 w
29 5669 d
30 5665 n
31 5641 p
32 5628 j
33 5627 x
34 5614 b
35 5593 j
36 5588 x
37 5576 l
38 5515 r
39 5427 w
40 5418 v
41 5395 p
42 5357 z
43 5339 c
44 5310 d
45 5304 m
46 5299 a
47 5268 y
48 5141 k
49 5088 r
50 5063 u
51 5049 r
52 5001 k
53 4972 z
54 4966 w
55 4952 n
56 4932 a
57 4918 j
58 4875 r
59 4804 n
60 4774 n
61 4770 e
62 4765 m
63 4719 b
64 4714 l
65 4712 z
66 4606 y
67 4580 c
68 4457 f
69 4321 u
70 4287 e
71 4284 l
72 4244 z
73 4212 u
74 4119 p
75 4092 u
76 4026 n
77 3954 f
78 3947 a
79 3812 q
80 3651 e
81 3527 j
82 3346 s
83 3084 f
84 2985 s
85 2661 g

Teste 566
1 6847 s
2 6764 s
3 6762 j
4 6395 q
5 6264 p
6 6241 r
7 6121 l
8 6082 y
9 6051 n
10 5971 d
11 5967 c
12 5714 z
13 5648 e
14 5642 z
15 5608 g
16 5575 r
17 5544 b
18 5520 m
19 5480 r
20 5413 a
21 5356 v
22 5355 q
23 5354 o
24 5284 w
25 5261 z
26 5246 c
27 5222 t
28 5217 q
29 5212 l
30 5162 z
31 5131 o
32 5043 g
33 4984 s
34 4969 b
35 4903 q
36 4866 s
37 4851 i
37 4851 z
39 4839 n
40 4833 v
41 4816 n
42 4813 g
43 4765 n
44 4753 g
45 4739 u
46 4619 i
47 4581 s
48 4556 f
49 4537 l
50 4485 o
51 4456 i
52 4393 b
53 4389 k
53 4389 t
55 4369 m
56 4285 d
57 4229 p
58 4142 y
59 4046 f
60 4026 m
61 4016 b
62 3837 w
63 3760 l
64 3653 a
65 3376 u
66 3348 j
67 3028 l

Teste 567
1 7298 y
2 7289 s
3 7057 p
4 6737 u
5 6116 v
6 6045 d
7 5727 o
8 5621 x
9 5595 d
10 5578 o
11 5513 u
12 5397 h
13 5370 q
14 5348 n
15 5332 c
16 5267 k
17 5244 p
18 5237 t
19 5174 n
20 5150 k
21 5122 w
22 5115 f
23 5107 e
24 5060 q
25 5015 y
26 4996 k
27 4948 a
28 4908 r
29 4898 a
30 4820 m
31 4819 q
32 4778 v
33 4769 t
34 4756 f
35 4743 h
36 4681 r
37 4618 j
38 4596 c
39 4555 u
40 4538 h
41 4529 x
42 4457 p
43 4428 o
44 4390 g
45 4365 p
46 4238 a
47 4165 d
48 4136 a
49 4116 y
50 4092 l
51 4087 n
52 4004 q
53 3961 i
54 3940 d
55 3912 s
56 3826 j
57 3615 c
58 3554 p
59 3358 y
60 3214 p
61 3065 r

Teste 568
1 7098 j
2 7030 s
3 6273 j
4 6270 s
5 6267 r
6 6247 m
7 6238 t
8 6198 u
9 6059 c
10 5816 p
11 5738 w
12 5717 e
13 5710 i
14 5686 h
15 5632 x
16 5534 n
17 5519 f
18 5506 s
19 5489 o
20 5457 f
21 5445 c
22 5365 b
23 5307 i
24 5208 g
25 5190 e
26 5143 m
27 5141 z
28 5077 l
29 5071 i
30 4987 s
31 4967 i
32 4923 g
33 4906 g
34 4862 e
35 4805 g
36 4746 d
37 4733 z
38 4722 y
39 4719 n
40 4687 y
41 4659 f
42 4607 q
43 4569 f
44 4529 q
45 4501 c
46 4485 g
47 4477 l
48 4424 w
49 4378 z
50 4346 p
51 4250 i
52 4209 n
53 4198 v
54 4169 g
55 4116 o
56 4082 b
57 3994 e
58 3988 h
59 3982 b
60 3864 c
61 3749 a
62 3571 o
63 3356 t
64 3022 p
65 2963 f
66 2924 e

Teste 569
1 6705 t
2 6635 w
3 6436 v
4 6325 n
5 6243 z
6 6227 g
7 6164 e
8 6140 c
9 6109 m
10 6021 c
11 5974 r
12 5963 i
13 5932 x
14 5840 v
15 5765 b
16 5752 e
17 5738 w
18 5707 d
19 5658 x
20 5652 i
21 5615 i
22 5593 l
23 5564 u
24 5539 o
25 5490 g
26 5432 t
27 5431 x
28 5408 p
29 5405 k
30 5403 l
31 5394 c
31 5394 e
33 5329 d
34 5303 m
35 5290 t
36 5271 o
37 5255 o
38 5247 g
39 5216 r
40 5178 a
41 5173 u
42 5089 r
43 5076 z
44 5066 j
45 5054 o
46 5046 e
47 5043 a
48 5031 d
49 4946 i
50 4939 s
51 4872 i
52 4866 z
53 4828 j
54 4773 n
55 4716 a
56 4687 w
57 4604 n
58 4585 u
59 4562 p
60 4534 f
61 4530 s
62 4516 x
63 4496 v
64 4466 b
65 4417 t
66 4399 r
67 4282 j
68 4217 e
69 4084 p
70 4082 n
71 4044 p
72 4010 k
73 4008 z
74 3892 i
75 3720 c
76 3717 u
77 3654 x
78 3621 q
79 3605 w
80 3589 j
81 3513 w
82 3483 i
83 3346 u
84 3301 m
85 2879 k

Teste 570
1 7004 g
2 6471 z
3 6369 d
4 6356 y
5 6345 d
6 6317 e
7 6230 j
8 6202 n
9 6143 c
10 6017 s
11 5976 m
12 5909 d
13 5887 w
14 5884 i
15 5874 j
16 5632 y
17 5611 l
18 5579 p
19 5564 q
20 5553 o
21 5513 t
22 5434 s
23 5428 u
24 5427 v
25 5410 m
26 5393 i
27 5342 e
28 5293 g
29 5250 q
30 5211 q
31 5177 w
32 5161 a
33 5087 a
34 5049 q
35 5027 r
36 5000 i
37 4977 v
38 4976 x
39 4877 l
40 4653 g
41 4621 l
42 4601 q
43 4598 h
44 4552 k
45 4548 m
46 4532 a
47 4492 z
48 4458 e
49 4305 f
50 4262 y
51 4249 z
52 4175 t
53 4172 n
54 4128 c
55 4062 g
56 3961 u
57 3947 r
58 3912 r
59 3858 b
60 3775 g
61 3774 k
62 3771 a
63 3760 e
64 3698 p
65 3537 w
66 3456 u
67 3392 i
68 3171 t
69 3146 c
70 2900 n
71 2601 j

Teste 571
1 6869 i
2 6593 e
3 6347 s
4 5974 u
5 5930 j
6 5857 f
7 5833 h
8 5593 q
9 5589 c
10 5573 t
11 5566 m
12 5441 m
13 5429 h
14 5414 c
15 5304 h
16 5298 t
17 5247 s
18 5131 k
19 5071 h
20 5065 x
21 4855 u
22 4648 h
23 4621 z
24 4557 s
25 4540 e
26 4535 i
27 4508 k
28 4500 c
29 4277 o
30 4080 u
31 3958 f
32 3724 p
33 3567 a

Teste 572
1 6836 q
2 6423 m
3 6263 r
4 5835 f
5 5756 b
6 5531 r
7 5423 r
8 5019 c
9 4042 i
10 3782 x

Teste 573
1 7145 m
2 6781 x
3 6641 k
4 6359 i
5 6338 n
6 6253 c
7 6186 z
8 6131 v
9 6110 x
10 6072 a
11 6059 m
12 6030 t
13 5964 u
14 5906 t
15 5893 l
16 5836 u
17 5815 i
18 5771 b
19 5769 m
20 5751 l
21 5683 v
22 5651 s
23 5620 n
24 5619 c
25 5607 n
26 5598 z
27 5582 g
28 5493 r
29 5483 i
30 5467 i
31 5465 s
32 5454 p
33 5402 z
34 5332 d
35 5326 d
36 5255 p
37 5243 l
38 5239 q
39 5186 u
40 5181 y
41 5179 r
42 5146 j
43 5134 h
44 5074 n
45 5066 h
46 5060 o
46 5060 v
48 5052 w
49 5048 m
50 5018 l
51 5012 k
52 5000 q
53 4938 h
54 4934 n
55 4931 l
56 4902 u
57 4898 c
58 4885 h
59 4875 f
60 4871 y
61 4781 i
62 4766 k
63 4742 i
64 4711 z
65 4695 k
66 4607 n
67 4592 x
68 4546 p
69 4516 v
70 4498 x
71 4445 e
72 4444 w
73 4342 b
74 4313 d
75 4239 i
76 4232 n
77 4228 e
78 4188 m
79 4115 k
79 4115 r
81 4018 p
82 3978 v
83 3842 o
84 3831 v
85 3819 a
86 3768 w
87 3765 v
88 3666 p
89 3580 b
90 3542 b
91 3406 h
92 3251 w
93 3117 v
94 2872 r
95 2744 c
96 2612 c
97 2387 x
98 2127 a
99 1942 t

Teste 574
1 7092 p
2 7004 c
3 6803 s
4 6770 f
5 6606 f
6 6395 v
7 6357 c
8 6278 o
9 6106 z
10 6099 n
11 6043 r
12 5996 l
13 5966 t
14 5951 u
15 5805 i
16 5673 r
17 5668 z
18 5653 j
19 5609 j
20 5608 d
21 5524 e
22 5493 v
23 5490 u
24 5377 q
25 5302 g
26 5245 i
27 5226 e
28 5223 l
29 5199 o
30 5155 c
31 5133 q
32 5121 k
33 5097 z
34 5093 n
35 5046 r
36 5016 j
37 4930 m
38 4920 z
39 4834 u
40 4809 o
41 4686 z
42 4676 p
43 4622 w
44 4616 n
45 4591 y
46 4562 g
47 4556 c
48 4476 i
49 4439 p
50 4403 g
51 4366 s
52 4359 q
53 4350 c
54 4307 i
55 4199 p
56 4190 w
57 4170 b
58 4150 f
59 4068 n
60 4046 z
61 4045 i
62 4035 w
63 4028 n
64 4021 c
65 3964 b
66 3957 t
67 3941 w
68 3710 y
69 3702 u
70 3601 s
71 3347 c
72 2833 d

Teste 575
1 7350 w
2 7186 n
3 7180 y
4 7045 a
5 6804 b
6 6766 w
7 6623 t
8 6545 x
9 6543 r
10 6344 q
11 6164 a
12 5880 i
13 5853 l
14 5575 y
15 5558 j
16 5480 g
17 5465 j
18 5463 t
19 5385 s
20 5346 x
21 5333 l
22 5331 y
23 5200 l
24 5188 n
25 5155 g
26 5129 h
27 5128 e
28 5084 o
29 5047 q
30 5035 j
31 5003 d
32 4997 b
33 4994 f
34 4946 j
35 4891 q
36 4825 w
37 4779 u
38 4716 v
39 4589 i
40 4581 i
41 4539 g
42 4518 u
43 4461 r
44 4459 n
45 4456 t
46 4433 e
47 4209 m
48 4180 s
49 3904 b
50 3858 h
51 3797 m
52 3738 e
53 3596 t
54 3475 a
55 3448 b
56 3259 u
57 3248 d
58 3213 a

Teste 576
1 5859 z
2 5325 q
3 5115 a
4 5069 k
5 5066 b
6 4785 i
7 4627 x
8 4334 p
9 3954 a
10 3101 i

Teste 577
1 6066 p
2 5973 p
3 5622 b
4 4875 p
5 3998 s
6 3649 y
7 3195 n

Teste 578
1 6852 f
2 6725 v
3 6629 n
4 6353 j
5 6265 x
6 6138 w
7 6116 t
8 6051 r
9 6033 q
10 5989 k
11 5943 j
12 5923 l
12 5923 m
14 5828 g
15 5810 a
16 5805 h
17 5775 w
18 5763 k
19 5758 o
20 5722 s
21 5627 y
22 5484 y
23 5471 i
24 5416 w
25 5367 k
26 5327 m
27 5306 o
28 5201 o
29 5079 n
30 4937 s
31 4899 n
32 4873 y
33 4848 o
34 4818 p
35 4771 m
36 4726 n
37 4705 n
38 4702 h
39 4685 i
40 4680 v
41 4545 z
42 4521 o
43 4515 v
44 4430 z
45 4388 n
46 4360 b
47 4344 x
48 4311 s
49 4309 w
50 4268 t
51 4260 d
52 4247 n
53 4228 l
54 4169 m
55 4157 y
56 4066 e
57 3994 y
58 3979 i
59 3946 m
60 2937 f
61 2855 m
62 2716 r
63 2125 k

Teste 579
1 7238 r
2 6683 f
3 6646 i
4 6484 e
5 6471 m
5 6471 p
7 6199 v
8 5979 l
9 5568 i
10 5404 f
11 5381 n
12 5287 e
13 5284 t
14 5078 b
15 4980 h
16 4911 c
17 4896 g
18 4852 a
19 4840 j
20 4819 r
21 4807 a
22 4780 h
23 4757 z
24 4717 h
25 4708 s
26 4608 x
27 4595 r
28 3955 f
29 3945 x
30 3862 p
31 3854 m
32 3839 p
33 3669 i
34 3636 g
35 3466 d
36 3338 b
37 3037 v
38 2991 r
39 2772 c

Teste 580
1 6231 b
2 4944 x
3 3584 i

Teste 581
1 7207 t
2 7093 u
3 6974 o
4 6952 r
